image_id,image_name,x_world,y_world,z_world,u_floorplan,v_floorplan,is_control_point
305,frame_000305.jpg,-1.4196484736791855,0.321321071667281,-6.1140795898663765,1573.5694233254612,3876.676307520939,0
306,frame_000306.jpg,-1.354110828129945,0.33631334428414245,-6.118414080592237,1594.9551963795561,3868.6870349919145,0
307,frame_000307.jpg,-1.3110845519560563,0.3452365871975324,-6.119933580229852,1608.8765753060743,3863.0304849705417,0
308,frame_000308.jpg,-1.267787794670269,0.3543252855092387,-6.1147840833574385,1622.2879621510167,3855.266071434504,0
309,frame_000309.jpg,-1.225392033711902,0.3614019911595066,-6.1030561499111124,1634.8221226661653,3845.5887427354546,0
310,frame_000310.jpg,-1.1748380757751802,0.3723072562993735,-6.089522300602314,1649.8085651754702,3834.1891163584514,1
311,frame_000311.jpg,-1.1268180624879192,0.38152808248781145,-6.081266253022144,1664.455330160733,3824.788051040898,0
312,frame_000312.jpg,-1.0796639343125223,0.38737312971407895,-6.061350991957047,1677.781557986249,3811.892542473928,0
313,frame_000313.jpg,-1.0382566537887064,0.39709193852030106,-6.032305671619936,1688.4496842578762,3796.9825420282477,0
314,frame_000314.jpg,-1.0004013809033212,0.39990233888534105,-6.0003110284972285,1697.7158963601503,3781.663285131116,0
315,frame_000315.jpg,-0.9504308867742839,0.4067006737154823,-5.96990794225184,1711.0061647105783,3765.112359909949,0
316,frame_000316.jpg,-0.9070125823034201,0.41157413045744673,-5.943005219269558,1722.510305529958,3750.580770397569,0
317,frame_000317.jpg,-0.8572207000519994,0.41537289536410943,-5.904056743665595,1734.978819666766,3731.4037131916593,0
318,frame_000318.jpg,-0.8175339246347575,0.4174106872834486,-5.862751723379381,1743.9988686596841,3712.9346626965935,0
319,frame_000319.jpg,-0.7765511641498924,0.4242291303223898,-5.841960698006106,1755.2694650129838,3700.6463711791034,0
320,frame_000320.jpg,-0.7282161997854918,0.43195105439548587,-5.816703978206307,1768.4961450343237,3685.9252664236,0
321,frame_000321.jpg,-0.6876376398982703,0.4367718019611852,-5.786657774573236,1778.8092070494308,3670.822730284398,0
322,frame_000322.jpg,-0.6390666102164744,0.4444717114407583,-5.738352043143629,1790.0494025170524,3648.9160666224134,1
323,frame_000323.jpg,-0.5980056468166159,0.4487180158083988,-5.711524956913987,1800.8050283396985,3634.7436921453163,0
324,frame_000324.jpg,-0.5504080777712047,0.45810154080252313,-5.695006899688763,1814.577269313896,3622.839153413867,0
325,frame_000325.jpg,-0.5069501341894851,0.4601591502535546,-5.660499321508396,1825.413729082,3605.94218817469,0
326,frame_000326.jpg,-0.4686561382806091,0.46380678308630524,-5.614246578308124,1833.5448810834241,3586.1362633301787,0
327,frame_000327.jpg,-0.4335562184928975,0.4600222573877828,-5.566057364826777,1840.4794152032318,3566.1843840663532,0
